name,age,height 
Manolis Glezos,20.917180013699998,nan
Jan Blecha,22.12183436,nan
Bobur Kamiljanov,19.0773442847,nan
Levan Mamtadzhi,20.2436687201,nan
Mac Styslinger,17.6317590691,nan
Edoardo Eremin,17.897330595499998,nan
Andrea Basso,17.8891170431,nan
Francesco Picco,20.6570841889,nan
Christian Voinea,nan,nan
Jaime Pulgar Garcia,22.3216974675,nan
Bartosz Sawicki,19.214236824100002,nan
Andre Dome,20.9089664613,nan
Shota Tagawa,20.273785078699998,nan
Shuichi Sekiguchi,20.3531827515,nan
Takeshi Endo,19.9753593429,nan
Masatoshi Miyazaki,31.545516769299997,nan
Jea Moon Lee,18.3874058864,nan
Sami Huurinainen,29.9493497604,nan
Robin Olin,19.4934976044,nan
Edgar Lopez,18.1711156742,nan
Enrique Naranjo,26.2861054073,nan
Esteban Vargas,22.338124572199998,nan
Julio Cesar Vazquez,nan,nan
Richard Gabb,19.3127994524,nan
Michael Lux,nan,nan
Richard Waite,20.8678986995,nan
James Feaver,24.7556468172,nan
Toby Martin,18.3107460643,nan
Ziad Sultan,18.0917180014,nan
Jacob Johansson,20.180698152,nan
Simon Norenius,17.5633127995,nan
Yann Minster,21.921971252600002,nan
Joss Espasandin,21.2238193018,nan
Luca Schena,28.5448323066,nan
Raphael Mori,nan,nan
Jens Hauser,18.5215605749,178.0
Evgeny Karlovskiy,17.212867898699997,nan
Michael Look,23.5318275154,nan
Tomislav Gregurovic,18.803559206,nan
Marko Lovrinovic,19.8247775496,nan
Antun Pehar,18.8884325804,nan
Ivan Blazevic,19.4633812457,nan
Marko Mijacevic,22.417522245,nan
Luca George Tatomir,16.0793976728,nan
Patrick Grigoriu,20.4873374401,nan
Teodor Nicolae Marin,18.6283367556,nan
Andrei Cociasu,19.1923340178,nan
Ciprian Alexandru Porumb,18.6502395619,nan
Alexandru Catalin Marasin,20.372347707,nan
Mihaita Daniel Damian,nan,nan
Tudor Sulea,17.4045174538,nan
Peter Heller,18.6995208761,nan
Stephan Hoiss,21.7303216975,nan
Wan Abdul Muiz Aziz,16.6324435318,nan
Ahmed Deedat Abdul Razak,16.273785078699998,nan
Marcin Kosakowski,30.636550308,nan
Aaron Yovan,27.310061601599998,nan
Henry Steer,18.7049965777,nan
Andrew Adams,18.3709787817,nan
Andrew Dzulynsky,18.2614647502,nan
Jaden Grinter,18.187542778900003,nan
Patrick Ofner,18.2368240931,nan
Gibril Diarra,21.18275154,nan
Daniel Geib,21.2840520192,nan
Michael Eibl,17.87816564,nan
Tobias Hinzmann,28.569472963699997,nan
Alexis Carlos,18.2559890486,nan
Christian Welte,25.0020533881,nan
Andrew Carter,21.401779602999998,nan
Mitchell Polnet,17.210130047899998,nan
Robbye Poole,26.8856947296,nan
Hunter Harrington,18.1574264203,nan
Neven Krivokuca,15.819301848,nan
Remko De Rijke,24.6762491444,nan
Fabian Schmid,nan,nan
Daniel Puttkammer,nan,nan
Andreas Gremelmayr,26.5516769336,nan
Shahbaaz Khan,18.4996577687,nan
Ashok Narayana,nan,nan
Stuart Kenyon,nan,nan
Joe Salisbury,18.8199863107,nan
David De Goede,20.3394934976,nan
Rudolf Siwy,25.0841889117,175.0
Jack Anton,19.8110882957,nan
Nathaniel Schnugg,22.781656399699997,nan
Alfredo Krywacz,25.8453114305,nan
Wil Spencer,21.856262833699997,nan
Gabriel Townes,19.2908966461,nan
Erik Graves,31.9178644764,nan
Guillermo Gomez Diaz,24.0821355236,nan
Ashot Khacharyan,18.8829568789,nan
Ilia Shatskiy,20.2409308693,nan
Aviruth Phaphui,18.6502395619,nan
Kelsey Stevenson,21.3278576318,nan
Karue Sell,17.234770705,nan
Pedro Zerbini,22.1629021218,nan
Eric Johnson,17.971252566700002,nan
Adil Shamasdin,29.325119780999998,nan
Tristan Gabriel,25.2922655715,nan
Facundo Lugones,18.6091718001,nan
Javier Munoz,19.2936344969,nan
Nicolas Gustavo Kauer,19.3757700205,nan
Michel Vernier,18.3436002738,nan
Osvaldo Aguirre,24.889801505799998,nan
Filippo Sassi,28.689938398400002,nan
Ramy Labna,19.126625598900002,nan
Abdulrahman Al Harib,15.9425051335,nan
Mubarak Zaid,nan,nan
Mohammed Reda,16.7008898015,nan
Steffen Solomon,24.454483230700003,nan
Mark Fynn,25.793292265599998,nan
Miliaan Niesten,24.1095140315,nan
Adrian Sikora,24.375085557800002,nan
Robert Ziganshin,17.067761807,nan
Enrique Bogo,nan,nan
Felipe Soares,19.318275154000002,nan
Batyr Sapaev,20.8076659822,nan
Daniiar Duldaev,19.5455167693,nan
Daniel Nguyen,21.9794661191,nan
Steven Moneke,26.291581108800003,nan
Alexey Tumakov,18.2614647502,nan
Martin Rios Benitez,25.4510609172,nan
Patrik Fabian,18.2286105407,nan
Max Wennakoski,22.431211499,nan
Yannik Reuter,21.3826146475,nan
Nicola Barraco,24.0301163587,nan
Andrew Fitzpatrick,23.143052703600002,nan
Tomas Lipovsek Puches,19.5154004107,nan
Loic Perret,17.568788501,nan
Alexander Ritschard,18.1793292266,nan
Jakub Lustyk,23.6002737851,nan
Ruslan Chomaev,24.922655715300003,nan
Carlos Benito Hergueta,17.5742642026,nan
Ricardo Villacorta Alonso,27.3237508556,nan
Mario Vilella Martinez,17.1909650924,nan
David Perez Sanz,18.3244353183,nan
Wilson Leite,20.9993155373,178.0
Gabriel Friedrich,18.422997946600002,nan
Diego Matos,24.5256673511,nan
Stefano Blatt,16.7748117728,nan
Wesley Koolhof,23.3620807666,nan
Moritz Baumann,25.303216974699996,nan
Jeroen Benard,21.5277207392,nan
Pedro Dumont,18.302532512,nan
Eduardo Dischinger,19.9698836413,nan
Marcelo Tebet Filho,16.202600958199998,nan
Franco Scaravilli,22.5379876797,nan
Alejandro Jose Gomez Estrada,17.9657768652,nan
Mateo Nicolas Martinez,18.6721423682,nan
Cheong Eui Kim,22.1245722108,nan
Ruikai Wang,20.0958247775,nan
Raul Francisquiny,19.1457905544,nan
Vlad Victor Cornea,18.8665297741,nan
Lucian Gheorghe,19.9425051335,nan
Matteo Fago,24.870636550300002,nan
Erik Crepaldi,22.1820670773,nan
Yuqing Ning,18.206707734400002,nan
Riccardo Maiga,23.0308008214,nan
Facundo Mena,19.7563312799,nan
Juan Sebastian Carvajal Jurado,16.8405201916,nan
Lucas Dages,nan,nan
Jose Chamba Gomez,16.900752909,nan
Skander Mansouri,16.772073922,nan
Luke Bambridge,17.3880903491,nan
Matthieu Roy,22.8720054757,nan
Gauthier Stauffer,nan,nan
Jules Marie,21.0266940452,nan
Maciej Najfeld,nan,nan
Samuel Monette,18.176591375799998,nan
Manuel Luis Lamelas,17.1170431211,nan
Facundo Alvo,16.681724845999998,nan
Tim Kopinski,19.446954141,nan
Arkadiusz Kocyla,18.874743326500003,nan
John Nallon,27.7891854894,nan
Masato Shiga,21.264887063699998,nan
Yuuya Kibi,26.3080082136,nan
Kaichi Uchida,18.2231348392,nan
Lubomir Majsajdr,24.0219028063,nan
Can Altiner,17.4236824093,nan
Barkin Yalcinkale,20.7912388775,nan
Isade Juneau,21.1143052704,nan
Reid Carleton,23.3812457221,nan
Hufu Wang,20.4490075291,nan
Nian Feng,22.0752908966,nan
Yu Cheng Li,20.0355920602,nan
Omar Giacalone,20.377823408599998,nan
Aydin Akhmetshin,17.2785763176,nan
Constantin Sturdza,22.8364134155,nan
Giammarco Micolani,19.5537303217,nan
Denis Bejtulahi,24.837782340900002,nan
Walner Espinoza,18.015058179300002,nan
William Kallberg,19.630390143699998,nan
Patrick Prader,26.4202600958,nan
Alessandro Petrone,21.8699520876,nan
Myles Orton,18.6228610541,nan
Tom Burn,27.2689938398,nan
Daniel Baumann,nan,nan
Brandon Fickey,19.8275154004,nan
Ivo Mijic,22.4804928131,nan
Alexandr Kushakov,21.1882272416,nan
Saso Bende,26.1273100616,nan
Filip Serdarusic,19.780971937,nan
Matias Castro,24.717316906199997,nan
Jose Antonio Salazar Martin,18.176591375799998,nan
Sebastien Couberes,nan,nan
Alexandre Pierson,nan,nan
Rishabh Mehra,nan,nan
Johan Backstrom,21.1909650924,nan
Igor Tubic,23.225188227199997,nan
Giorgio Portaluri,21.823408624200002,nan
Kalle Averfalk,20.2546201232,nan
Jamie Whiteford,21.782340862399998,nan
Keelan Oakley,20.3887748118,nan
Jan Subota,nan,nan
Timofey Skripkin,23.2334017796,nan
Artur Gusev,16.5092402464,nan
Vugar Aliev,19.0390143737,nan
Nikita Gudozhnikov,nan,nan
Ante Tepic,nan,nan
Anton Waern,19.630390143699998,nan
Elliot Carnello,nan,nan
Markus Schultz,nan,nan
Christoffer Solberg,18.702258726900002,nan
Jeff Gast,22.926762491399998,nan
Egor Puntus,25.3963039014,nan
Anton Bettink,19.0773442847,nan
Nicholas Naumann,18.5297741273,nan
Joshua Zavala,23.961670089000002,nan
Amrit Narasimhan,27.082819986300002,nan
Patrick Davidson,21.8863791923,nan
Maximilian Kolleritsch,18.718685831600002,nan
Hasier Pastor,18.9404517454,nan
Adam Sanjurjo Hermida,17.037645448299997,nan
Alexander Vasilenko,17.6344969199,nan
Evgeny Elistratov,17.7987679671,nan
David Ohare,21.7221081451,nan
Scott Puodziunas,22.146475017100002,nan
Gavin Van Peperzeel,19.7618069815,nan
Emilien Firmin,21.478439425100003,nan
Dimitri Bretting,19.3593429158,nan
Francesco Vilardo,22.5489390828,nan
Federico Valsangiacomo,18.9678302533,nan
Damiano Di Ienno,23.162217659099998,nan
Claude Benz,20.2436687201,nan
Maxime Tchoutakian,18.1300479124,nan
Kirill Dmitriev,20.8596851472,nan
Matthew Pierot,22.4531143053,nan
David Pel,20.9445585216,nan
Hamad Abbas Janahi,21.5660506502,nan
Miki Jankovic,17.5934291581,nan
Marko Rajic,19.9753593429,nan
Matej Sabanov,19.8466803559,nan
Ivan Sabanov,19.6796714579,nan
Djordje Djokovic,16.7885010267,nan
Kovit Ratanaphet,28.8843258042,nan
Teeradon Tortrakul,16.654346338099998,nan
Nattan Benjasupawan,18.0917180014,nan
Singekrawee Wattanakul,17.144421629,nan
Chayanon Kaewsuto,17.2758384668,nan
Grittaboon Prahmanee,21.0513347023,nan
Colin Wei Ming Wong,16.6844626968,nan
Franko Miocic,16.7474332649,nan
Bjorn Propst,24.654346338099998,nan
Abdelkader Benabdellah,16.9555099247,nan
Khalid Allouch,20.8514715948,nan
Neeraj Elangovan,16.9144421629,nan
David Hopkins,22.6447638604,nan
John Harrison Richmond,18.5023956194,nan
Amogh Prabhakar,21.0704996578,nan
Luiz Inaimo,nan,nan
Ignacio Taboada,22.609171800100004,nan
Judd Motz,nan,nan
David Span,nan,nan
Eric Sock,nan,nan
Sebastien Boltz,19.4524298426,nan
Emmanuel Greff,nan,nan
Laurent Malouli,24.8761122519,nan
Jean Pascal Vernet,23.608487337399996,nan
Hugo Schott,16.0328542094,nan
Filip Havaj,21.264887063699998,nan
Pascal Brunner,23.345653661900002,nan
Blaz Seric,17.708418891199997,nan
Ivan Gomez Mantilla,20.0027378508,nan
Pascal Meis,19.0773442847,nan
Christian Wickenhauser,22.6830937714,nan
Yannick Offermans,nan,nan
Andrew Harris,17.8617385352,nan
Jonny Omara,17.297741273099998,nan
Joshua Ward Hibbert,18.3956194387,nan
Artur Completo,18.187542778900003,nan
Romain Barbosa,18.0369609856,nan
Joao Barra,17.7768651608,nan
Henrique Sousa,17.3908281999,nan
Goncalo Loureiro,17.067761807,nan
Clement Maas,20.8131416838,nan
Sebastian Kraila,22.819986310700003,nan
Andrei Stefan Apostol,17.158110883,nan
Christian Marian,nan,nan
Jelle Sels,18.045174538,nan
Joe Hatto,27.3237508556,nan
Rares Ispas,18.6392881588,nan
Pedro Sakamoto,20.2546201232,nan
Alvaro Ochoa,24.1177275838,nan
Gabriel Alejandro Hidalgo,23.266255989,nan
Jorman Gustavo Reyes Plua,17.5277207392,nan
Stepan Khotulev,24.073921971300003,nan
Marko Lazic,27.400410677600004,nan
Ghilherme Scarpelli,15.6057494867,nan
Enzo Couacaud,18.4887063655,nan
Yannick Jankovits,26.636550308,nan
Sam Barnett,24.0246406571,nan
Marcelo Zormann Da Silva,17.325119780999998,nan
Punn Bodhidatta,20.229979466099998,nan
Timur Kiuamov,16.9746748802,nan
Ryan Agar,26.3545516769,nan
Brendan Moore,28.3121149897,nan
Darren K Polkinghorne,20.6680355921,nan
Richard Yang,15.4743326489,nan
Chanchai Sookton Eng,17.1745379877,nan
Anton Galkin,21.9028062971,nan
Dmitri Perevoshchikov,23.3018480493,nan
Wojciech Lutkowski,21.401779602999998,nan
Jan Kuncik,20.3586584531,nan
Rui Pedro Silva,21.212867898699997,nan
Caio Silva,21.5003422313,nan
Petr Michnev,23.449691991799998,nan
Rong Ma,28.9609856263,nan
Libor Salaba,20.9034907598,nan
Andrei Patrui,17.1526351814,nan
Dominic Cotrone,19.734428473599998,nan
Salif Kante,24.4380561259,nan
Pawel Cias,19.5646817248,nan
Hannes Wagner,18.0095824778,nan
Levente Godry,21.53045859,nan
Francisco Bahamonde,16.9144421629,nan
Gonzalo Villanueva,18.7323750856,nan
Guilherme Hadlich,18.9267624914,nan
Jumpei Yamasaki,16.3805612594,nan
Takashi Saito,18.735112936300002,nan
Yusuke Watanuki,23.498973306,nan
Tomas Papik,19.0444900753,nan
Riccardo Sinicropi,22.762491444200002,nan
Lukas Jastraunig,24.101300479099997,nan
Dragos Torge,16.8651608487,nan
Carlos Eduardo Severino,22.6666666667,nan
Bastian Malla,16.8678986995,nan
Sebastian Exequiel Pini,19.1403148528,nan
Timur Khabibulin,17.971252566700002,nan
Hugo Di Feo,17.916495551,nan
Jared Hiltzik,19.345653661900002,nan
Joel Popov,16.9746748802,nan
Ben Mclachlan,21.3716632444,nan
Denys Mylokostov,20.0848733744,nan
Jay Andrijic,17.3990417522,nan
Bradley Mousley,17.1471594798,nan
Nicholas Horton,17.9438740589,nan
Keith Patrick Crowley,24.369609856300002,nan
Wayne Montgomery,17.8151950719,nan
Phenyo Matong,27.1731690623,nan
Young Seok Kim,18.4640657084,nan
Nicolas Ernst,26.009582477800002,nan
Campbell Johnson,21.6153319644,nan
Jonas Luetjen,23.227926078000003,nan
Harry Bourchier,17.0130047912,nan
Andres Cabezas,17.867214236800002,nan
Mikhail Vaks,20.0684462697,nan
Vladimir Polyakov,19.151266256,nan
Fedor Chervyakov,20.6926762491,nan
Lukas Marsoun,27.337440109499997,nan
Dominik Suc,22.7241615332,nan
Robin Stanek,18.4339493498,nan
Zhao Cai,18.81724846,nan
Sergio Monges,21.514031485300002,nan
Dominic Weidinger,18.546201232,nan
Matthias Haim,15.5455167693,nan
Joy Vigani,16.7939767283,nan
Vitalii Shcherba,16.2327173169,nan
Evan Hoyt,18.417522245,nan
Adam Thornton Brown,22.0917180014,nan
Miles Bugby,26.527036276500002,nan
Stefan Sterland Markovic,21.081451060899997,nan
Watcharaphong Iam La Or,18.422997946600002,nan
Duje Kekez,20.1396303901,nan
Maximilian Dinslaken,20.9472963723,nan
Aoran Wang,16.6680355921,nan
Hao Zhang,18.2258726899,nan
Siyu Liu,17.9329226557,nan
Philip Moebius,16.7282683094,nan
Filip Karlsson,19.189596167,nan
Nima Madani,20.0136892539,nan
Morgan Johansson,19.2772073922,nan
Simon Ede,20.8213552361,nan
Mario Haider Maurer,29.472963723499998,nan
Oliver Ceranic,18.685831622200002,nan
Daniel Eger,18.12183436,nan
Marco Prochazka,17.1471594798,nan
Marius Pimishofer,24.9883641342,nan
Johannes Schretter,18.8090349076,nan
Jan Poskocil,24.3832991102,nan
Philip Lang,23.019849418200003,nan
Pol Toledo Bague,18.3326488706,nan
Denny Fafek,23.397672826799997,nan
Boris Nicola Bakalov,32.219028063,nan
Alexandre Massa,20.377823408599998,nan
Cedrick Commin,20.3504449008,nan
Rodolfo Periera,18.2450376454,nan
Felipe Cunha Silva,16.0793976728,nan
Juan Rocha,21.6454483231,nan
Juan Ignacio Galarza,18.9240246407,nan
Bayo Philips,18.3216974675,nan
David Warren,24.7036276523,nan
Connor Curry,17.6755646817,nan
Vullnet Tashi,20.2409308693,nan
Mladen Mitak,16.5037645448,nan
Adam Lee,21.212867898699997,nan
Aws Laaribi,19.394934976,nan
Strong Kirchheimer,18.3162217659,nan
Florian Barth,24.3586584531,nan
Frederik Press,18.2806297057,nan
Finn Meinecke,20.7912388775,nan
Sidharth Rawat,19.6960985626,nan
Elwin Antony,21.237508555799998,nan
Ashwin Vijayragavan,23.515400410700003,nan
Lennart Zynga,21.6372347707,nan
Krasimir Kolev,33.6536618754,nan
Takura Happy,23.3045859001,nan
Jacob Kahoun,21.2950034223,nan
Thierry Roggi,33.5441478439,nan
Stefan Fiacan,19.3155373032,nan
Fabian Van Der Lans,17.2895277207,nan
Deiton Baughman,16.900752909,nan
Connor Glennon,20.0438056126,nan
Gage Brymer,18.5489390828,nan
Lukas Winkelmann,nan,nan
Alexander Mannapov,18.2149212868,nan
Adriano Quinti,25.1608487337,nan
Pedro Pablo Ruiz,19.430527036300003,nan
Barlaham Zuluaga Gaviria,17.4811772758,nan
Mateo Andres Ruiz Naranjo,16.9993155373,nan
Felipe Rojas,18.6338124572,nan
Omar El Hizaz,32.5612594114,nan
Soufiane Sahli,19.0499657769,nan
Mohamed Ali Kraimi,21.28678987,nan
Youssef Taimimount,18.0041067762,nan
Mohamed Adnaoui,28.328542094499998,nan
Robert Carter,19.909650924,nan
James Ireland,20.1533196441,nan
Jacob Grills,17.577002053399998,nan
Luka Zaninovic,26.0889801506,nan
Tomislav Draganja,18.9486652977,nan
Miha Mlakar,28.837782340900002,nan
Matej Svjetlicic,18.2943189596,nan
Andres Arce,15.6687200548,nan
Tak Khunn Wang,21.3169062286,nan
Muhd Ashaari Bin Zinal Abidin,24.9609856263,nan
Neal Skupski,23.868583162199997,nan
Ilya Vasilyev,17.311430527,nan
Boris Pokotilov,16.3832991102,nan
Kevin Kaczynski,19.0636550308,nan
Hugo Perrin,18.6502395619,nan
Sascha Meis,23.819301848000002,nan
Ali Al Saygh,16.8843258042,nan
Nathan Rakitt,20.2518822724,nan
Kirill Saplin,18.2395619439,nan
Teimouraz Metreveli,19.8603696099,nan
Artur Madzhar,21.9000684463,nan
Timur Razmaitov,16.4353182752,nan
Dmitriy Dosuzhev,16.6023271732,nan
Alexandr Igoshin,21.6837782341,nan
Pavel Zelenkin,34.5735797399,nan
Sam Matheson,18.6283367556,nan
Tommy Mylnikov,17.7412731006,nan
Johan Sebastien Tatlot,17.169062286099997,nan
Johannes Haerteis,18.6776180698,nan
Tom Fawcett,18.9678302533,nan
Claudio Fortuna,24.139630390100002,nan
Congsup Congcar,18.0095824778,nan
Sasi Kumar Mukund,17.6098562628,nan
Chaleechan Tanasugarn,20.6652977413,nan
Thibaud Berland,20.5639972621,nan
Antonio Massara,18.8254620123,nan
Aljaz Jakob Kaplja,17.065023956199997,nan
Joao Walendowsky,18.5571526352,nan
Eduardo Russi,19.1567419576,nan
Stefan Merunka,20.0629705681,nan
Lionel Mansour,27.980835044499997,nan
Eduardo Yahir Orozco Rangel,21.7987679671,nan
David Simunek,21.0704996578,nan
Michal Pazicky,26.4887063655,nan
Dominik Sproch,20.8788501027,nan
Aleksandre Metreveli,21.0787132101,nan
Marco Bortolotti,23.630390143699998,nan
Pietro Licciardi,20.3121149897,nan
Hunter Reese,21.8097193703,nan
Leonardo Civita Telles,18.8364134155,nan
Jake Eames,23.8001368925,nan
Keita Koyama,28.2245037645,nan
Justin S Shane,21.9137577002,nan
John Mee,18.5681040383,nan
Moritz Buerchner,23.685147159499998,nan
Osni Junior,17.5140314853,nan
Rudy Coco,29.8918548939,nan
Fares Ghasya,20.6899383984,nan
Peter Kobelt,23.980835044499997,nan
Guillermo Nunez,18.7296372348,nan
Juan Pablo Paz,19.274469541400002,nan
Rigele Te,16.7036276523,nan
David Konstantinov,nan,nan
Daniel Knoflicek,19.3867214237,nan
Connor Smith,23.605749486700002,nan
Luis Fernando Garcia,37.492128679000004,nan
Dylan Centella,18.0314852841,nan
Jose Carlos Peralta,nan,nan
Winston Lin,21.2183436003,nan
Cristian Gonzalez Mendez,21.9767282683,nan
Naoki Nakagawa,17.3990417522,nan
Rasul Akhmadaliev,17.9110198494,nan
Odil Akramov,19.6714579055,nan
Artur Dubinski,18.2012320329,nan
Rizo Saidkhodjaev,17.7549623546,nan
Alan Nunez Aguilera,18.3381245722,nan
Matthias Wunner,21.459274469500002,nan
Jan Oliver Sadlowski,19.1430527036,nan
William Conigliaro,18.0041067762,nan
Bogdan Ionut Apostol,18.6803559206,nan
Yuanfeng Li,20.462696783,nan
Hao Yang Hu,22.4722792608,nan
Ting Yu Chuang,21.0102669405,nan
Shao Chi Yang,17.87816564,nan
Chih Chun Tang,18.6036960986,nan
Kuatbek Abiyev,19.1211498973,nan
Jose Gilbert Gomez,22.735112936300002,nan
Pavel Staubert,18.8117727584,nan
Rafal Teurer,27.1211498973,nan
Joao Lucas Magalhaes Hueb De Menezes,17.7631759069,nan
Rafael Matos,18.7104722793,nan
Taha Tifnouti,19.9315537303,nan
Dante Gennaro,21.415468856900002,nan
Kaito Uesugi,19.4414784394,nan
Manato Tanimoto,20.7885010267,nan
Lakshit Sood,23.6440793977,nan
Ronit Singh Bisht,18.5188227242,nan
Ronnie Schneider,19.7371663244,nan
Timi Kivijarvi,19.947980835,nan
Juan Samuel Arauzo Martinez,23.8165639973,nan
Chih Jen Ho,20.3230663929,nan
Giulio Torroni,30.71321013,nan
Tristan Meraut,18.2587268994,nan
Antonio Cembellin,17.2676249144,nan
Alejandro Augusto Bueno,21.4893908282,nan
Pedro Dominguez Alonso,18.5571526352,nan
Eduard Esteve Lobato,19.9726214921,nan
Osama Zoghlami,20.605065024,nan
Juan Pablo Ficovich,17.812457221099997,nan
Marcos Vinicius Dias,21.5660506502,nan
David Volfson,17.1745379877,nan
Matias Rodolfo Buchhass,21.7193702943,nan
Luciano Doria,21.8042436687,nan
Juan Ignacio Ameal,20.5284052019,nan
Diego Quiroz,18.0123203285,nan
Vasile Antonescu,24.1724845996,nan
Jakub Filipsky,18.9924709103,nan
Shintaro Imai,21.193702943199998,nan
Wei Qiang Zheng,nan,nan
Su Hao Zhong,17.4346338125,nan
Alan Kohen,21.5770020534,nan
Edmundo Ulloa,19.6796714579,nan
Gregoire Jacq,21.9822039699,nan
Ameur Ben Hassen,20.8323066393,nan
Danyal Sualehe,20.1396303901,nan
Mehdi Abid,18.9897330595,nan
Alexander Klintcharov,17.3661875428,nan
Rhett Purcell,17.916495551,nan
Daniel Brown,23.3264887064,nan
Eric Vehovec,23.698836413400002,nan
Mats Moraing,21.968514715900003,nan
Philipp Scholz,19.3730321697,nan
Abdullah Shannan Alharrasi,16.3531827515,nan
Jassem Al Zeyara,16.0574948665,nan
Abdulla Al Mohamoud,17.158110883,nan
Abdulla Al Jufairi,16.3367556468,nan
Sebastian Buehler,19.0390143737,nan
Isa Mammetgulyyev,17.492128679,nan
Pablo Tellez,19.110198494200002,nan
Juan Espinel,21.106091718,nan
Juan Montes,33.2128678987,nan
Jose Fernando Carvajal Torres,16.3175906913,nan
Manuel Arias,17.1471594798,nan
Felipe Garces,18.9924709103,nan
David Fleming,21.8316221766,nan
Joao Riquelme,18.5626283368,nan
Diego Vives,18.6228610541,nan
Myrohn Miranda,18.058863791900002,nan
Victor Hugo Portugal Pereira,17.9301848049,nan
Charles Costa,24.7556468172,nan
Alexandre Tsuchiya,21.221081451099998,nan
Idio Escobar,22.2587268994,nan
Zhuoyang Qiu,18.2477754962,nan
Xiao Gong,22.71321013,nan
Zhicheng Zhu,19.022587269000002,nan
Zhao Tai Li,20.525667351099997,nan
Yecong He,20.5995893224,nan
Jia Cheng Zhu,17.8891170431,nan
Zhuo Zhang,20.7036276523,nan
Nizar Belmati,20.9555099247,nan
Remi Boutillier,24.4161533196,nan
Jathan Malik,19.9698836413,nan
Scott Clayton,20.3422313484,nan
Lukas Ruepke,21.021218343599998,nan
Tim Nekic,21.5934291581,nan
Nico Matic,22.5325119781,nan
Demian Raab,20.9828884326,nan
Devin Mccarthy,23.748117727600004,nan
Gustav Hansson,19.227926078,nan
Vadim Alekseenko,31.403148528400003,nan
Dekel Bar,21.368925393599998,nan
Alexander Erler,16.7501711157,nan
Duarte Vale,15.293634496900001,nan
Eduardo Lameiras,19.613963039,nan
Jonathan Gomont,16.2491444216,nan
Carlos Garcia Villanueva,28.227241615300002,nan
Nikolas Walterscheid Tukic,17.6454483231,nan
Mile Cilic,19.7015742642,nan
Stjepan Cagalj,18.8911704312,nan
Matija Pecotic,25.0485968515,nan
Zhaoyi Cao,20.8350444901,nan
Cedric De Zutter,22.0396988364,nan
Ian Chadwell,22.8610540726,nan
David Oleary,23.041752224499998,nan
Joan Marc Grimal Ferrer,23.2443531828,nan
Korey Lovett,18.2313483915,nan
Becker Oshaughnessey,20.4681724846,nan
Jakub Wojcik,16.1889117043,nan
Daniel Kerznerman,17.9876796715,nan
Zachary Pelts,20.6926762491,nan
Srikar Alla,20.7008898015,nan
Adam Gustavsson,20.8952772074,nan
Harry Skinner,25.590691307300002,nan
Alexander Jhun,19.0882956879,nan
Kevin Boumlil,24.643394935,nan
Bastien Favier,23.340177960300004,nan
Adrian Obert,19.110198494200002,nan
Scott Nicolas,17.7412731006,nan
Manuel Pena Lopez,16.2683093771,nan
Andras Szekely,19.1594798084,nan
Simeon Rossier,19.5126625599,nan
Jessy Kalambay,21.7221081451,nan
Gleb Alekseenko,31.1731690623,nan
Daniel Valent,19.1841204654,nan
Joe Cooper,28.3203285421,nan
Mithun Murali,31.9972621492,nan
Jordi Arconada,17.8891170431,nan
Jonathan Ho,20.9500342231,nan
Quinton Vega,21.735797399000003,nan
Maksim Kan,20.3203285421,nan
Anthony Delcore,20.6598220397,nan
Karl Wegner,20.3422313484,nan
Teri Groll,22.2231348392,nan
Sadio Doumbia,25.004791238899998,nan
Roy Sarut De Valk,23.5537303217,nan
Luis Eduardo Morfin Friebel,17.664613278599997,nan
Sheng Hao Zhou,19.0499657769,nan
Fajing Sun,19.06091718,nan
Issei Okamura,22.7460643395,nan
Ivan Gakhov,18.5133470226,nan
Martin Blasko,19.8384668036,nan
Alex Molcan,17.9383983573,nan
Maciej Rajski,24.366872005500003,nan
Dominik Kellovsky,18.8720054757,nan
Patrik Rikl,16.4188911704,nan
Saidalo Saidkarimov,17.722108145099998,nan
Yunseong Chung,17.3333333333,nan
Lenny Hampel,18.7405886379,nan
Artem Dubrivnyy,16.637919233399998,nan
Vitaly Kozyukov,20.7665982204,nan
Maxime Tabatruong,26.0670773443,nan
Vicente Lagos,19.7371663244,nan
Evan Song,23.364818617399997,nan
Jakob Amilon,21.385352498299998,nan
Ace Matias,22.6557152635,nan
Luis Valero,19.4277891855,nan
Julian Ocleppo,18.3107460643,nan
Andrea Pellegrino,18.6694045175,nan
Mario Nicosia,21.3607118412,nan
Thomas Da Silva Ramos,18.9295003422,nan
Oscar Jose Gutierrez,22.425735797399998,nan
Sora Fukuda,18.119096509200002,nan
Makoto Ochi,19.537303217,nan
Tom Jomby,24.722792607800002,nan
Michal Dembek,18.12183436,nan
Runhao Hua,19.485284052,nan
Georgi Rumenov Payakov,25.6317590691,nan
Francisco Adolfo Blanco Paris,19.356605065,nan
Fabian Lara,nan,nan
Daniel Mora,19.2689938398,nan
Yahor Yatsyk,23.143052703600002,nan
Francesco Borgo,30.340862423,nan
Vincent Van Den Honert,22.3627652293,nan
Vadym Ursu,18.6611909651,nan
Connor Hance,16.8843258042,nan
Sem Verbeek,21.5003422313,nan
Robbie Mudge,22.439425051300002,nan
Damon Gooch,29.177275838499998,nan
Keivon Tabrizi,19.1430527036,nan
Anvit Bendre,20.6598220397,nan
Aryan Goveas,17.297741273099998,nan
